,Party,Year,Date,Tweet,Populist,Role,Left/right,Prog/cons
8317,FvD,2021,2021-11-17,Een hartenkreet van @thierrybaudet. We vertellen ons verhaal over corona niet vanwege “goedkoop politiek gewin”. We zetten er juist alles voor op het spel. Dit is de heuvel waarop we bereid zijn te sterven. Sluit je aan: https://t.co/Cyfw4Jb7gM #FVD #Thierryheeftgelijk https://t.co/JKbqCPNVtN,yes,opposition,right,conservative
8318,FvD,2021,2021-11-17,"Jahoor, daar is de eerste lockdown voor een schoner klimaat! Situatie 'ernstig', 'piek afvlakken met lockdown'. Die gekke @thierrybaudet toch, met zijn complottheorieën! #lockdown https://t.co/Z3gBoK9jHo",yes,opposition,right,conservative
8319,FvD,2021,2021-11-17,"De Kamer heeft normaal de mond vol over “mensenrechten” in andere landen. Nu staat de democratie op het spel en dreigt “corona” een excuus te worden om oppositiepartijen te verbieden. De minister zou zich hier tegen moeten uitspreken, niet tegen genderpolitiek in Polen. #FVD https://t.co/lWuXmUoOAE",yes,opposition,right,conservative
8320,FvD,2021,2021-11-17,De verantwoordelijken voor de zwaarste onderdrukking sinds WO2 klampen zich vast aan wat ze zelf “democratische waardigheid” noemen. Maar Nederland doorziet het bedrog - en eist rechtvaardigheid voor de verschrikkingen die het wordt aangedaan! #FVD  https://t.co/9akVFwvY7L,yes,opposition,right,conservative
8321,FvD,2021,2021-11-17,"Sinds het begin van de “pandemie” wordt @thierrybaudet een ""complotdenker"" genoemd, vanwege zijn zorgen over extreme overheidsrepressie. Zijn voorspellingen kwamen één voor één uit. @GideonvMeijeren doet een laatste poging de Kamer wakker te schudden. Kijk eens vooruit! #FVD https://t.co/cT0kCiWzS5",yes,opposition,right,conservative
8322,FvD,2021,2021-11-16,Afgelopen weekend was #FVD in Volendam om de intocht van Sinterklaas te organiseren nadat die was gecancelled! https://t.co/X021T5CvO7,yes,opposition,right,conservative
8323,FvD,2021,2021-11-16,"Kinderen in de kou na de zwemles, of achter een hek bij de intocht van Sinterklaas. Hoeveel schrijnender moeten de voorbeelden worden, voordat het kabinet inziet wat het aanricht in ons ooit zo prachtige land?  #FVD #coronadebat https://t.co/s98ukKD54G",yes,opposition,right,conservative
8324,FvD,2021,2021-11-16,"Het kartel heeft de mond vol over ""mensenrechten"" en ""democratie"" als ze Orbán en Poetin de maat willen nemen, maar wanneer Letland ongevaccineerde volksvertegenwoordigers hun stemrecht ontneemt, is het muisstil. Binnenkort ook in Nederland? #FVD https://t.co/jM777eW3YY",yes,opposition,right,conservative
8325,FvD,2021,2021-11-16,"In plaats van dat de VVD de zorg wil opschalen en de IC-capaciteit wil verhogen, kiest ze ervoor om Nederland weer méér repressies op te leggen. De VVD stemde tegen de #FVD-motie om de zorg op te schalen. Dit is geen onmacht, maar onwil. #coronadebat https://t.co/n8lU4PysNs",yes,opposition,right,conservative
8326,FvD,2021,2021-11-16,"De meerderheid van NL steunt zogenaamd het radicale 2G-systeem. Een hallucinante propaganda-""peiling"" die alleen maar bedoeld is om de Kamer een kant op te duwen en het verraad aan het vrije Nederland te legitimeren. #FVD doet er alles aan om dit te stoppen! #Baudetheeftgelijk https://t.co/p9eWChEe8G",yes,opposition,right,conservative
8327,FvD,2021,2021-11-16,"Miljoenen kinderen kunnen door het absurde ""coronabeleid"" niet op een normale manier Sinterklaas vieren en in Volendam werd de intocht zelfs geannuleerd. Daarom organiseerden we een eigen intocht. Omdat alle kinderen recht hebben op een Sinterklaasfeest. #FVD #Baudetheeftgelijk https://t.co/J4hd9i0OYH",yes,opposition,right,conservative
8328,FvD,2021,2021-11-15,De Kamer kan niet meer om ritueel kindermisbruik heen. De onderzoekscommissie is echter volledig onder controle van Grapperhaus. Zo wordt mogelijke daders binnen justitie een hand boven het hoofd gehouden. @gideonvmeijeren pleit voor onafhankelijkheid: https://t.co/61YlvB3Fms,yes,opposition,right,conservative
8329,FvD,2021,2021-11-15,#FVD wil NEDERLANDERS sneller aan een woning helpen. https://t.co/1SZTxgy2vA,yes,opposition,right,conservative
8330,FvD,2021,2021-11-15,"#2G Het is extreem gevaarlijk om mensen aan te wijzen als zondebok, bron van ziekte of profiteur - zeker wanneer dat gepaard gaat met repressieve overheidsmaatregelen. Ongevaccineerden zijn de nieuwe Joden. De parallellen zijn niet meer te ontkennen: https://t.co/mKnozzVXFE #FVD",yes,opposition,right,conservative
8331,FvD,2021,2021-11-14,"In Oostenrijk mogen “ongevaccineerden” hun huis niet meer uit. En in Letland mogen volksvertegenwoordigers zonder experimentele injectie niet meer stemmen. Het heeft NIETS te maken met “volksgezondheid”. Het is een aanval op de democratie, een machtsgreep: The Great Reset! #FVD https://t.co/IvvytSR4ED",yes,opposition,right,conservative
8332,FvD,2021,2021-11-13,"Zélfs wanneer de privacy van patiënten 100% wordt gewaarborgd, wil het coronakartel de ziekenhuiscijfers niet inzichtelijk maken. Het gaat dus helemaal niet om “privacy”, wat eerder het “argument” was om tegen te stemmen. Er wordt iets verborgen: de “vaccins” werken niet! #FVD https://t.co/puJyhIvSiK",yes,opposition,right,conservative
8333,FvD,2021,2021-11-13,"Nederland gaat kapot door de hysterische manier waarop dit kabinet omgaat met corona. Een verkoudheidsvirus laat zich niet managen door “experts”, of bedwingen door niet-werkende “vaccins”, mondkapjes en lockdowns. Het is waanzin. Steun het verzet! https://t.co/Cyfw4Jb7gM #FVD https://t.co/ewqRYcr5Pw",yes,opposition,right,conservative
8334,FvD,2021,2021-11-12,Binnenkort meer; https://t.co/Cyfw4Jb7gM #persconferentie https://t.co/ML24jaGtnS,yes,opposition,right,conservative
8335,FvD,2021,2021-11-12,Zoals #FVD al voorspelde voeren Rutte en De Jonge wederom een #lockdown in. Onze vrijheden worden nóg verder ingeperkt. Dit houdt nooit meer op als we hier niet tegen in verzet gaan. FVD steunt alle horeca ondernemers die na 19.00 gewoon open blijven! https://t.co/jk9CNdglau,yes,opposition,right,conservative
8336,FvD,2021,2021-11-11,Defensie op orde krijgen zou topprioriteit moeten zijn. Voor het kartel is het dat niet: defensiepersoneel wordt onderbetaald en militair vastgoed verpaupert. Er is zogenaamd geen geld. Ondertussen worden er honderden miljoenen verspild aan lelijke gemeentehuizen! #FVD https://t.co/1Syo2l1oD3,yes,opposition,right,conservative
8337,FvD,2021,2021-11-11,Al tijdens de APB voorspelde @thierrybaudet dat er een nieuwe lockdown zou komen. Met de niet-functionerende vaccins stijgen de besmettingen in het griepseizoen en maakt het kabinet zich al klaar voor de nieuwe boostershots. Deze maatregelen zijn alles behalve tijdelijk. #FVD https://t.co/SRzYM2tDhw,yes,opposition,right,conservative
8338,FvD,2021,2021-11-11,Het #OMT adviseert een nieuwe #lockdown en de facto vaccinatieplicht (2G). Een verschrikking. De “uitweg uit de crisis” blijkt het begin van een permanente controlestaat. #FVD waarschuwde er als enige partij voor. https://t.co/3dY6i0rCEy,yes,opposition,right,conservative
8339,FvD,2021,2021-11-10,Afgelopen zondag kwamen TIENDUIZENDEN Nederlanders naar het Malieveld om te demonstreren tegen de zoveelste verlenging en verergering van de #coronamaatregelen. Mensen doorzien het spelletje dat er gespeeld wordt en pikken het niet langer! We willen onze vrijheid terug! NU! #FVD https://t.co/laYFHN61AL,yes,opposition,right,conservative
8340,FvD,2021,2021-11-09,"Al in januari voorspelde @thierrybaudet dat de #coronamaatregelen véél langer zouden gaan duren dan ons werd verteld. In maart had Nederland kunnen kiezen voor vrijheid, maar deed dat niet. Het is nog niet te laat! Sluit je aan bij het verzet: https://t.co/mVCw5fPKY0 #FVD https://t.co/maI6enFRCe",yes,opposition,right,conservative
8341,FvD,2021,2021-11-09,⛷❌ In de voorjaarsvakantie zijn Nederlanders die geen ‘boosterprik’ hebben gehad niet welkom op de Oostenrijkse skipistes. Tegen die tijd is namelijk de geldigheid van eerdere injecties verlopen. De ‘gevaccineerden’ van vandaag zijn de ‘ongevaccineerden’ van morgen. #FVD https://t.co/sI3I91OSml,yes,opposition,right,conservative
8342,FvD,2021,2021-11-08,"Ja, satanisch ritueel kindermisbruik is een échte kwestie, begint nu ook de NOS te zien. Maar een onafhankelijk onderzoek wordt geblokkeerd door Grapperhaus. Het leidt tot enorm veel wantrouwen bij de slachtoffers. @GideonvMeijeren wil dat dit tot de bodem wordt uitgezocht! #FVD https://t.co/6L7CtRazut",yes,opposition,right,conservative
8343,FvD,2021,2021-11-08,"Bij het wetgevingsoverleg over inmiddels alweer de DERDE verlenging van de “Tijdelijke” wet maatregelen COVID-19, droomt Hugo de Jonge al over een VIERDE en een VIJFDE verlenging van zijn dictatoriale bevoegdheden. Er komt geen einde aan! #FVD #spoedwet https://t.co/biiTNhNrwC",yes,opposition,right,conservative
8344,FvD,2021,2021-11-08,🔄 We zijn inmiddels aanbeland bij de DERDE VERLENGING van de “Tijdelijke” wet maatregelen COVID-19. 🔥 @PvanHouwelingen vroeg 30 minuten spreektijd aan en brandde het coronabeleid tot de grond toe af. Nederland moet weer VRIJ! #FVD #spoedwet https://t.co/ZJfF7oXocd,yes,opposition,right,conservative
8345,FvD,2021,2021-11-08,De @NOS maakte schaamteloos reclame voor het klimaatprotest. Tijd en locatie werden van tevoren aangekondigd en deelnemers in het zonnetje gezet. Vrijheidsdemonstranten hoeven daar niet op te rekenen. Desondanks was het op het #Malieveld veel drukker! #FVD https://t.co/N2kpxg4u5Y,yes,opposition,right,conservative
8346,FvD,2021,2021-11-07,Wow! Wat een enorme opkomst op het #Malieveld vandaag. Nederland is helemaal klaar met de coronadictatuur. Alle deelnemers ontzettend bedankt! #FVD zal blijven strijden om onze vrijheden terug te krijgen! https://t.co/K1f8fyTXH3,yes,opposition,right,conservative
8347,FvD,2021,2021-11-07,U wordt voorgelogen door de @NOS. Ze posten een foto met heel weinig mensen. Zo doen ze voorkomen alsof er geen enkel verzet is tegen de #coronamaatregelen. Het tegenovergestelde is waar: Nederlanders kwamen MASSAAL naar het #Malieveld om te protesteren tegen de coronadictatuur! https://t.co/g7Z4BSbDnD,yes,opposition,right,conservative
8348,FvD,2021,2021-11-07,"Wat een enorme opkomst op het #Malieveld! Nederland is de #coronamaatregelen spuugzat. Het vertrouwen in Rutte en De Jonge heeft een absoluut dieptepunt bereikt. Steeds meer mensen zien dat hun verhaal niet klopt, dat de logica ontbreekt en dat elke belofte wordt gebroken. #FVD https://t.co/4qSg9X9oyV",yes,opposition,right,conservative
8349,FvD,2021,2021-11-07,"Forum voor Democratie is op zoek naar getalenteerde, creatieve editors. We hebben een vacature voor mensen met taalgevoel, scherpe pen en academische vaardigheden om artikelen en speeches te schrijven, te redigeren, socials bij te houden, etc. Interesse? Mail naar: Roelle@fvd.nl.",yes,opposition,right,conservative
8350,FvD,2021,2021-11-06,"Morgen is er een grote demonstratie op het Malieveld in Den Haag. Tegen de QR-codes, lockdowns, verplichte “vaccins” en al het andere wat Nederland is opgedrongen onder het mom van de “volksgezondheid”. Uiteraard is #FVD aanwezig. Kom ook! Samen eisen we onze VRIJHEID terug! https://t.co/skVSTQlhIq",yes,opposition,right,conservative
8351,FvD,2021,2021-11-05,Deze week zat @thierrybaudet aan tafel bij @cafeweltschmerz om te praten over de absurditeit van het coronabeleid. Uit onderzoek blijkt dat de #coronamaatregelen - van mondkapjes tot lockdowns - allemaal NIET werken. Bekijk het volledige gesprek hier: https://t.co/6AuHyLL2ca https://t.co/GShXxYTWre,yes,opposition,right,conservative
8352,FvD,2021,2021-11-05,Rutte en De Jonge zullen de geschiedenisboeken ingaan als het meest leugenachtige politieke duo van de 21e eeuw. @GideonvMeijeren komt spreektijd tekort om al hun aantoonbare leugens en valse beloftes op te noemen. Want wat zijn het er veel! #FVD steunt een motie van wantrouwen. https://t.co/Cwqv6HGBYx,yes,opposition,right,conservative
8353,FvD,2021,2021-11-04,Grapperhaus kijkt altijd de andere kant op bij buitensporig politiegeweld rondom coronademonstraties. Agenten die weerloze burgers KOPSCHOPPEN mogen gewoon in dienst blijven. @GideonvMeijeren houdt de minister verantwoordelijk voor deze levensgevaarlijke ontwikkeling. #FVD https://t.co/fZjfpIgYkP,yes,opposition,right,conservative
8354,FvD,2021,2021-11-04,Afgelopen 48 uur hebben we meer dan 1000 nieuwe leden verwelkomd bij Forum voor Democratie. Mensen zijn écht klaar met de #coronamaatregelen van het regime. Genoeg is genoeg. Sluit je ook aan bij onze beweging: https://t.co/Cyfw4Jb7gM #FVD #Baudet https://t.co/KT2BHDOWlg,yes,opposition,right,conservative
8355,FvD,2021,2021-11-04,De dodelijkheid van corona is hetzelfde als die van een zware griep. Élke vorm van vrijheidsbeperking is daarom buitenproportioneel. Maar de #coronamaatregelen die ons nu te wachten staan zijn ronduit radicaal. Het hele coronanarratief deugt van geen kant. #FVD #coronapas https://t.co/jvswAeOujN,yes,opposition,right,conservative
8356,FvD,2021,2021-11-04,Vannacht diende @thierrybaudet 3 moties in om nu eindelijk de waarheid boven tafel te krijgen omtrent de vaccinatiestatus bij ziekenhuisopnames. Deze cruciale cijfers worden tot nu toe angstvallig geheim gehouden. Waarom mag Nederland de cijfers niet inzien? #FVD #coronadebat https://t.co/cdEC5Pcb9F,yes,opposition,right,conservative
8357,FvD,2021,2021-11-03,"Hugo de Jonge duizelt door de cijfers over ernstige bijwerkingen door “vaccins”. Ja, die zijn confronterend. Minderjarigen kampen met ernstige bijwerkingen, of laten het leven. Is dit wat Hugo bedoelt met zijn “uitweg uit de crisis”? Dit moet NU stoppen! #FVD #coronadebat https://t.co/TUaz35Ilw8",yes,opposition,right,conservative
8358,FvD,2021,2021-11-03,"De Kamer stopt de waarheid over de ziekenhuiscijfers in de DOOFPOT. De Jonge wordt blind vertrouwd. Zelfs de meest dubieuze bewering van Hugo over “ongevaccineerden” op de IC, die de samenleving nu volledig verscheurt, wordt niet op feitelijkheid gecontroleerd. #FVD #coronadebat https://t.co/nhyX8UmzUN",yes,opposition,right,conservative
8359,FvD,2021,2021-11-03,"🔥@thierrybaudet: ‘Er voltrekt zich een humanitaire ramp in Nederland. Niet door corona, maar door “vaccinaties” en QR-codes.’Steeds meer mensen zien wat er aan de hand is. Maar Hugo keert NL de rug toe. Hij is niet voor rede vatbaar. https://t.co/v8fEHX5eX3 #FVD #coronadebat",yes,opposition,right,conservative
8360,FvD,2021,2021-11-03,"Het kartel doet er alles aan om een inhoudelijk debat over corona uit de weg te gaan. Terwijl @thierrybaudet louter feiten presenteert over de onzin van het ""vaccineren"", trekt de Kamer de emo-kaart en zit de minister weggedoken in zijn telefoon. #FVD #coronadebat https://t.co/QZsDwOjnmf",yes,opposition,right,conservative
8361,FvD,2021,2021-11-03,"Corona is in elk opzicht vergelijkbaar met influenza. Toch gaan we er radicaal anders mee om. Het kartel is gaan geloven in het nut van lockdowns, vaccinatie-experimenten en QR-codes. Terwijl alle cijfers aantonen dat de volksgezondheid er niets mee opschiet. #FVD #coronadebat https://t.co/DmLr6dM7Yg",yes,opposition,right,conservative
8362,FvD,2021,2021-11-03,Grapperhaus gaat heel creatief om met het woord “onafhankelijk”. Hij wil zijn eigen invloed niet opgeven en staat daarmee een onderzoek in de weg dat recht doet aan het leed van de misbruikslachtoffers. Waarom mag deze kwestie niet onafhankelijk worden onderzocht? #FVD https://t.co/Z4Y7eq1nQY,yes,opposition,right,conservative
8363,FvD,2021,2021-11-03,De Kamer stemde voor een onafhankelijk onderzoek naar ritueel misbruik. Dat is er nooit gekomen. In een brandbrief laten slachtoffers weten niet vrijuit te durven spreken voor de onderzoekscommissie. Die is namelijk NIET onafhankelijk. @GideonvMeijeren dient een motie in. #FVD https://t.co/x6qmSFdpyR,yes,opposition,right,conservative
8364,FvD,2021,2021-11-03,Volgens Kuipers hebben we niets aan de ziekenhuisdata. Daar hebben we beslist WEL wat aan. Waarom wordt er zo schimmig gedaan over de cijfers? De Kamer MOET verifiëren of de claim van Hugo klopt - de onbewezen claim op basis waarvan de jacht op “ongevaccineerden” is geopend. #FVD https://t.co/2jTwgopV0O,yes,opposition,right,conservative
8365,FvD,2021,2021-11-03,"“Toegangstesten op een terras slaat nergens op. Dat gaan we niet doen.”Hugo de Jonge loog glashard. Toegangstesten op een terras komen er tóch. Terwijl dat inderdaad helemaal nergens op slaat. De leugens, het totale gebrek aan medische logica, waar worden we ingerommeld? #FVD https://t.co/mKGUZPWZSN",yes,opposition,right,conservative
8366,FvD,2021,2021-11-02,Partijleider @thierrybaudet reageert op de #persconferentie en legt uit waarom de nieuwe #coronamaatregelen NIETS te maken hebben met “volksgezondheid”. Het gaat om controle. #FVD staat als enige partij voor een vrij Nederland. Sluit je aan bij het verzet: https://t.co/mVCw5fPKY0 https://t.co/12w5D6d5Kr,yes,opposition,right,conservative
8367,FvD,2021,2021-11-02,Bij de #persconferentie zijn nóg meer vrijheidsbeperkende maatregelen aangekondigd. Het TEGENOVERGESTELDE van de beloofde opheffing van alle #coronamaatregelen per 1 november. Weer een mondkapjesplicht. Overal QR-codes. We worden aan het lijntje gehouden. Wie gelooft ze nog? #FVD https://t.co/C8eGOyqaC3,yes,opposition,right,conservative
